UMAP_1,UMAP_2,Cluster_ID,Clean_Title,Question_ID,Mapped_Label,Label_ID
11.450605,3.2057078,11,python nlp extract key words person name multiple pdf files using nlp python,73677972,Tool Usage,4
4.918255,3.0250254,82,difference fasttext vec bin file,47118678,Uncertain,5
9.868738,8.395036,40,force certain tag spacy,65699672,Implementation,1
6.699809,1.1224626,14,library classify text affect,7891983,Implementation,1
5.36583,5.2673993,55,keyerror true error try convert labels,64620423,Tool Usage,4
6.6799293,5.806142,47,error using translatortranslate list,58499676,Model Training,2
4.173293,7.4204574,16,huggingfacepipeline langchain,77152888,Errors,0
8.165186,3.3701649,88,case wordnet similarity measures like resnik lin leacock etc meaning path length,12871031,Model Training,2
6.8633933,8.285676,61,suppress logging spacy,64695356,Uncertain,5
3.9029188,5.3401875,75,valueerror actor implicitfunc large mib functionsizeerrorthreshold mib,69839444,Tool Usage,4
10.010161,6.1515064,78,trying read wav file able convert conversation,78665946,Tool Usage,4
9.541911,8.180563,40,tag sbar mean stanfords parsetree representation,20314636,Implementation,1
4.095298,6.2875867,73,moving ml model initialization function prevent gpu oom errors del gccollect torchcudaemptycache fail,79256257,Tool Usage,4
5.6396737,7.8910975,51,vector using spacyloadencorewebtrf,68959472,Text Preprocessing,3
7.787874,7.5134788,77,name entity resolution algorithm,36535206,Vector Embeddings,6
1.5518891,5.9722886,15,fluctuating ram google colab running bert model,64520322,Implementation,1
7.9113293,3.3752573,88,get similarity pmi score keyword paragraphs using python,66785039,Model Training,2
9.832591,6.919251,-1,recognize sentence structure prolog,28920816,Uncertain,5
11.513839,3.1486423,11,python solve merged words extracting text pdf,71503225,Tool Usage,4
8.415819,5.020655,-1,extract email message body without signature quoted text,41134330,Uncertain,5
3.4268146,1.3541089,2,tfidf scores single term combined,55051595,Text Preprocessing,3
3.4319124,4.4252787,75,hidden layers,64760496,Tool Usage,4
3.5709507,7.122611,26,create custom model using gpt answer questions specific topic,74823070,Vector Embeddings,6
6.1520605,8.764071,54,custom ners training spacy throws valueerror,66311315,Implementation,1
10.186893,2.1674213,38,split every sentence individual words average polarity score per sentence append new column dataframe,52048757,Implementation,1
10.589488,2.049703,37,randomly shuffle multiple dataframes,60617718,Errors,0
10.782691,6.603649,31,use wordnet generalize specific word higherorder concept,28088226,Tool Usage,4
10.720384,6.522266,31,derivationally related forms wordnet,39707654,Tool Usage,4
10.817935,8.67033,8,timeline detection,13115607,Errors,0
6.8845253,7.0527706,52,typetoken ratio google sheets manipulate long strings text millions characters,69416862,Vector Embeddings,6
6.8725014,8.83588,60,make spacy matches case insensitive,68003864,Text Preprocessing,3
1.4754748,6.0244694,15,fine tuning bert fined tuned model,67318099,Implementation,1
9.303284,0.4787894,4,cluster sentences using ngram overlap python,56240711,Tool Usage,4
4.0610614,5.0216436,75,channels differ samplesdimension,53720580,Tool Usage,4
5.7112317,0.30999222,6,topic modeling short texts python,62175452,Tool Usage,4
12.612255,5.24211,18,stemming problems python,31056762,Tool Usage,4
3.030464,5.8441906,57,train simple vanilla transformers translation model scratch fairseq,58346592,Model Training,2
6.9019465,3.921482,43,fine tuning bart generate summary,61863504,Implementation,1
10.628094,2.1289134,37,pandas error searching asterisk dataframe eg busiesthostshoststrcontainsbotoldk,43175195,Errors,0
10.948193,5.0769033,28,r hunspell always returns false,58166418,Implementation,1
5.4248586,7.805352,51,install spacy avoid bit error,58794349,Text Preprocessing,3
7.0135098,7.9599385,-1,get index token sentence spacy,50742516,Uncertain,5
4.2394986,6.5566344,-1,userdir fairseq failing,79283846,Uncertain,5
10.93348,5.081612,28,spell checker nonenglish languages python,51189880,Implementation,1
4.060013,4.8664985,75,keras functional api fitting testing model takes multiple inputs,51346918,Tool Usage,4
9.314169,0.6206629,4,ngram counting mysql,7501713,Tool Usage,4
3.9619486,4.6705823,75,keras build cnn variable input size,42835443,Tool Usage,4
5.806965,4.6391907,81,multilabel multiclass classification pytorch loss required,77361900,Tool Usage,4
6.9541802,3.9032607,43,google gives summary page,22880577,Implementation,1
9.26379,0.57708895,4,sklearn vectorizer nlp task generating custom ngrams capable scaling n,54904274,Tool Usage,4
10.379424,2.5957952,37,nlp split dictionary transform dataframe,68420262,Errors,0
4.513671,9.284915,17,use language independent canonical form list entities luis,64891461,Text Preprocessing,3
7.7930264,8.939972,49,conversion facebooknllbb aws neuron,73462205,Implementation,1
10.516305,2.4045727,37,split text within dataframe,58087541,Errors,0
7.868646,7.5607433,77,nltk named entity recognition custom data,11333903,Vector Embeddings,6
9.104303,2.6973493,39,getting word count sentence without punctuation marks nltk python,71401293,Errors,0
5.110789,2.5982661,83,gensim docvec vs tensorflow docvec,39843584,Errors,0
7.3596997,2.8510294,89,term clustering library,1958283,Text Preprocessing,3
2.8459072,6.7090435,30,hugging face trainer error model init,66828699,Model Training,2
6.9855084,7.1273127,52,nlp tokenizer handles missing white spaces,46105145,Vector Embeddings,6
10.00125,8.259548,40,speed slow pos tagging,43768099,Implementation,1
9.550248,6.185149,79,find tense sentence python,75191652,Errors,0
8.175874,2.8714473,48,distance words using nlp techniques,52991445,Tool Usage,4
3.23502,6.400912,30,unable finetune deberta,74145203,Model Training,2
3.720391,4.9492335,75,convert back string object type tensor object,77064011,Tool Usage,4
10.659547,1.9841144,37,checking similarities texts dataframe rows thus sentences,70100415,Errors,0
9.739603,6.3492155,79,extracting proper nouns stemmed text java,35980306,Errors,0
1.480163,6.0447583,15,bert models working slow production,78368945,Implementation,1
8.246406,5.782332,-1,nlp code snippets nodejs,50262531,Uncertain,5
9.177392,9.376136,66,natural language process using sharpnlp sample,38502023,Model Training,2
9.787991,8.041855,40,hebrew stanford nlp tag set,58292167,Implementation,1
1.8335316,5.8549824,15,berttransformer models accept input batches different sizes,76965431,Implementation,1
7.493417,0.8254115,9,handle slang words short forms tweets like luv kool brb,28769577,Text Preprocessing,3
4.1208296,4.651531,75,low loss low accuracy deep neural network,45342667,Tool Usage,4
5.092497,2.305468,83,print gensim dictionary corpus,43668207,Errors,0
1.8253518,5.9859805,15,looks like config file bertbaseuncased valid json file,72235303,Implementation,1
5.081504,2.3082037,83,understanding gensim model inference output,55923298,Errors,0
5.8411636,4.628274,81,integrate classifiers multilabel svm classification,27202854,Tool Usage,4
8.05371,2.6944852,48,pythonic obtain distance matrix word vectors gensim,69813465,Tool Usage,4
6.5437884,4.466007,80,examples using reinforcement learning text classification,44653180,Implementation,1
10.820879,7.519922,25,lemmatize english words run ran using r bring tense,43026129,Model Training,2
3.9576447,5.308027,75,trouble correctly importing tensorflow tokenizer tensorflow paddedsequences,76029717,Tool Usage,4
6.6247706,6.36903,42,google cloud natural language api usage analyze html sentiment,46219904,Errors,0
8.959215,1.7147231,35,convert termdocument matrix nodeedge list r,25788161,Implementation,1
6.6267447,7.731853,56,spacy keeps track character token offset tokenization,55348709,Errors,0
4.598853,3.3032315,85,creating new wordembeddings desired words vocab,69539167,Implementation,1
11.452009,3.1465259,11,create table contents using unstructured python package,77867577,Tool Usage,4
9.658075,2.508636,38,subgraph text analysis r igraph,41661096,Implementation,1
9.936599,8.023139,40,simplest wayblackbox suggest tags short posts based existing labeled dataset,40963824,Implementation,1
6.9764156,6.9504747,52,tokenize currency symbols using regex python,33985482,Vector Embeddings,6
3.7349067,5.1763525,75,torch filter multidimensional tensor start end values,74198404,Tool Usage,4
6.749716,1.3119054,14,sentiment analysis wordnet sentiwordnet lexicon,12869310,Implementation,1
6.9435287,3.8753245,43,text summarization document without sentences,68667705,Implementation,1
9.7766695,8.293616,40,stanford nlp wrong pos tagging,64645071,Implementation,1
5.214097,2.3679945,83,scispacy equivalent gensims functionsparameters,65198394,Errors,0
10.100849,5.530701,86,split english separate letters stanford chinese parser,30425877,Tool Usage,4
4.9118605,2.571837,83,different models gensim wordvec python,37745250,Errors,0
3.3375595,1.5401455,2,pad tfdatadataset contains nonuniform tfraggedtensors,59103376,Text Preprocessing,3
10.51095,2.3598936,37,find words column per row list specific words python,70346615,Errors,0
5.81344,0.44843042,-1,get probability distribution words particular topic,27964801,Uncertain,5
3.7273247,5.465099,75,pytorch lightning isnt start fit local environment,75152873,Tool Usage,4
3.4976165,7.1076612,26,gpts maskedselfattention utilized finetuninginference,64799622,Vector Embeddings,6
5.4389696,7.7378497,51,spacy install error importerror import name removebiluprefix,74185493,Text Preprocessing,3
8.347778,3.4452133,88,find similar records mysql table based title description columns,13958659,Model Training,2
8.093617,3.4031434,88,verify two text datasets different distribution,64634027,Model Training,2
11.247651,4.005891,-1,removing documents gensim,38620124,Uncertain,5
3.622631,4.873568,75,pytorch dropout layer layernorm magical phenomena,63517874,Tool Usage,4
10.883228,5.6193457,29,looking nlp libraries supports arabic language,55009789,Errors,0
7.071832,6.9702005,52,tokenzing multi words entire corpus,66929381,Vector Embeddings,6
4.100513,3.76178,-1,applying word embedding function large pandas dataset,65140993,Uncertain,5
4.285054,5.7115207,72,train keras tokenizer large corpus doesnt fit memory,64986092,Errors,0
4.8255906,4.886822,62,predict test sequence using distilbert model,67958313,Errors,0
11.548193,3.1254847,11,python using pdfplumber pdfminer packages extract text pdf bolded characters duplicates,75975405,Tool Usage,4
2.7292628,6.8366227,30,best using hugging faces mask filling masked token time,60990897,Model Training,2
2.7514524,6.762535,30,huggingface autotrain entity recognition,76338439,Model Training,2
9.345527,0.7909664,4,interpret python nltk bigram likelihood ratios,48715547,Tool Usage,4
2.144059,6.3708224,15,mergetxt file mean bertbased models huggingface library,62119250,Implementation,1
10.96455,4.9517527,28,find strings list text typos,70189982,Implementation,1
6.887627,1.0859108,14,looking sentiment model twitter using stanford nlp,37315858,Implementation,1
4.979436,2.65183,83,wordvec pretrained model loaded gensim faster,65394022,Errors,0
10.8103895,7.5297666,25,nltk wordnet lemmatizer language independent,50039310,Model Training,2
3.7491226,5.366705,75,error taking fftd tensorflow gpu,72480729,Tool Usage,4
3.7913365,5.1762047,75,internal error tried take gradients similar variable without handle data tensorflow,68822906,Tool Usage,4
9.260505,9.439251,66,opennlp detect greeting words,51041884,Model Training,2
6.7764106,8.24598,61,emotional score sentences using spacy,63204418,Uncertain,5
6.9365196,1.2430489,14,sentiment analysis twitter python,573768,Implementation,1
10.528599,1.9911119,37,optimize nested loop code dealing pandas dataframes,61492130,Errors,0
9.413524,2.5676124,-1,visualise frequent words dataset text python,53833392,Uncertain,5
9.447226,5.7688684,-1,differece tokenlevel segmentlevel nlp task,53444377,Uncertain,5
7.1121254,6.9104347,52,incorrect sentence sequencing tokenization,72341178,Vector Embeddings,6
8.540718,7.9899654,-1,use processbuilder nooj api java project intellij,76550022,Uncertain,5
5.5557814,4.844491,-1,training model createml mltextclassifier stopped excbadaccess code addressx,56388176,Uncertain,5
3.8542717,4.360064,75,dont weights recurrent neural networks change,61893378,Tool Usage,4
7.492289,3.094271,-1,find group similar topics keywords python,40955700,Uncertain,5
6.092177,8.808991,54,train ner spacy using entrfbertbaseuncasedlg model,58794613,Implementation,1
4.9564123,3.0597293,82,docvec online training,53616003,Uncertain,5
6.923089,9.302935,12,correct quivering artifacts xttsv,79298117,Model Training,2
6.840278,7.1129837,52,tokenize persian string save txt file,57336848,Vector Embeddings,6
